group Hezbollah
Alarabiya_g-3224.txt 0.000268099
Alarabiya_g-1989.txt 3.92926e-05
Alarabiya_g-1617.txt 0.999983
Alarabiya_g-3534.txt 0.998762
Alarabiya_g-3136.txt 0.666678
Alarabiya_g-513.txt 0.312625
Alarabiya_g-2615.txt 0.333131
Alarabiya_g-838.txt 0.999976
Alarabiya_g-4781.txt 0.999991
Alarabiya_g-337.txt 0.989946
Alarabiya_g-446.txt 0.970034
Alarabiya_g-2436.txt 0.99607
Alarabiya_g-3946.txt 0.963092
Alarabiya_g-1500.txt 0.70868
Alarabiya_g-608.txt 0.999989
Alarabiya_g-3734.txt 0.728341
Alarabiya_g-4624.txt 0.999891
Alarabiya_g-742.txt 0.356024
Alarabiya_g-769.txt 0.999935
Alarabiya_g-400.txt 0.999994
Alarabiya_g-2223.txt 0.200394
Alarabiya_g-1140.txt 0.666601
Alarabiya_g-5131.txt 0.999969
Alarabiya_g-347.txt 0.994769
Alarabiya_g-4882.txt 0.999904
Alarabiya_g-3056.txt 0.999993
Alarabiya_g-2485.txt 2.25759e-05
Alarabiya_g-1329.txt 0.99999
Alarabiya_g-2184.txt 0.999202
Alarabiya_g-4106.txt 0.94435
Alarabiya_g-1815.txt 0.99997
Alarabiya_g-2071.txt 0.977267
Alarabiya_g-283.txt 0.999932
Alarabiya_g-5155.txt 0.999968
Alarabiya_g-2265.txt 0.497894
Alarabiya_g-854.txt 0.735978
Alarabiya_g-430.txt 0.200178
Alarabiya_g-2443.txt 1.14665e-06
Alarabiya_g-2141.txt 0.500029
Alarabiya_g-1731.txt 0.999701
Alarabiya_g-2677.txt 0.999699
Alarabiya_g-1823.txt 0.999974
Alarabiya_g-98.txt 0.807314
Alarabiya_g-5193.txt 0.866062
Alarabiya_g-2916.txt 0.999992
Alarabiya_g-4362.txt 0.747942
Alarabiya_g-3494.txt 0.999793
Alarabiya_g-1645.txt 0.663444
Alarabiya_g-141.txt 0.999956
Alarabiya_g-4237.txt 0.00173635
Alarabiya_g-240.txt 0.999864
Alarabiya_g-3483.txt 0.99944
Alarabiya_g-1564.txt 0.874968
Alarabiya_g-292.txt 0.999908
Alarabiya_g-550.txt 0.254234
Alarabiya_g-3568.txt 0.945897
Alarabiya_g-62.txt 0.999972
Alarabiya_g-2969.txt 0.000219831
Alarabiya_g-775.txt 0.998207
Alarabiya_g-409.txt 0.999847
Alarabiya_g-1156.txt 0.706101
Alarabiya_g-2891.txt 0.99827
Alarabiya_g-4552.txt 0.999857
Alarabiya_g-410.txt 0.999994
Alarabiya_g-2614.txt 0.999957
Alarabiya_g-3077.txt 0.99803
Alarabiya_g-1632.txt 0.999893
Alarabiya_g-1230.txt 0.999992
Alarabiya_g-4949.txt 0.999921
Alarabiya_g-3509.txt 0.999341
Alarabiya_g-1775.txt 0.664035
Alarabiya_g-864.txt 0.999929
Alarabiya_g-46.txt 0.399762
Alarabiya_g-4634.txt 0.998732
Alarabiya_g-3242.txt 0.499729
Alarabiya_g-311.txt 0.662017
Alarabiya_g-1706.txt 0.679878
Alarabiya_g-4178.txt 0.995828
Alarabiya_g-360.txt 0.9437
Alarabiya_g-4005.txt 0.998891
Alarabiya_g-3177.txt 0.00106163
Alarabiya_g-4522.txt 0.252222
Alarabiya_g-4523.txt 0.334997
Alarabiya_g-3072.txt 0.00295881
Alarabiya_g-1172.txt 0.999985
Alarabiya_g-3062.txt 0.999986
Alarabiya_g-3631.txt 0.247048
Alarabiya_g-3096.txt 0.199904
Alarabiya_g-910.txt 0.000168467
Alarabiya_g-3851.txt 0.999918
Alarabiya_g-2121.txt 0.601579
Alarabiya_g-4111.txt 0.00295627
Alarabiya_g-3294.txt 0.75376
Alarabiya_g-4503.txt 0.89195
Alarabiya_g-5094.txt 0.992877
Alarabiya_g-954.txt 0.999988
Alarabiya_g-2024.txt 0.667081
Alarabiya_g-3116.txt 0.753338
Alarabiya_g-755.txt 0.999921
Alarabiya_g-4046.txt 0.999963
Alarabiya_g-3511.txt 0.670481
Alarabiya_g-3216.txt 0.999979
Alarabiya_g-4994.txt 0.49345
Alarabiya_g-3313.txt 0.892367
Alarabiya_g-205.txt 0.9989
Alarabiya_g-2520.txt 0.99987
Alarabiya_g-739.txt 0.823243
Alarabiya_g-4505.txt 0.999992
Alarabiya_g-3146.txt 0.200115
Alarabiya_g-2119.txt 0.999952
Alarabiya_g-4260.txt 0.833189
Alarabiya_g-3667.txt 0.508291
Alarabiya_g-785.txt 0.999851
Alarabiya_g-586.txt 0.652468
Alarabiya_g-2125.txt 0.448993
Alarabiya_g-4758.txt 0.154718
Alarabiya_g-2903.txt 0.99999
Alarabiya_g-4743.txt 0.99998
Alarabiya_g-4991.txt 0.738487
Alarabiya_g-778.txt 0.913391
Alarabiya_g-1988.txt 0.987923
Alarabiya_g-4571.txt 0.999284
Alarabiya_g-879.txt 0.000296573
Alarabiya_g-397.txt 0.80503
Alarabiya_g-3960.txt 0.999952
Alarabiya_g-76.txt 0.998274
Alarabiya_g-1308.txt 0.999929
Alarabiya_g-505.txt 0.991342
Alarabiya_g-4909.txt 0.999
Alarabiya_g-1229.txt 0.80014
Alarabiya_g-413.txt 0.999991
Alarabiya_g-385.txt 0.999962
Alarabiya_g-2194.txt 5.93728e-05
Alarabiya_g-3926.txt 0.473975
Alarabiya_g-1530.txt 0.992931
Alarabiya_g-5019.txt 0.999764
Alarabiya_g-3318.txt 0.999987
Alarabiya_g-3124.txt 0.999986
Alarabiya_g-4383.txt 0.999733
Alarabiya_g-821.txt 9.54918e-05
Alarabiya_g-2114.txt 0.999984
Alarabiya_g-5183.txt 0.999954
Alarabiya_g-1516.txt 0.523272
Alarabiya_g-4924.txt 0.726535
Alarabiya_g-3350.txt 0.838173
Alarabiya_g-3660.txt 0.209606
Alarabiya_g-3718.txt 0.999666
Alarabiya_g-1903.txt 0.993784
Alarabiya_g-2533.txt 0.266571
Alarabiya_g-3951.txt 0.845807
Alarabiya_g-3373.txt 0.999917
Alarabiya_g-4586.txt 0.986762
Alarabiya_g-912.txt 0.999983
Alarabiya_g-4898.txt 0.999998
Alarabiya_g-49.txt 0.500354
Alarabiya_g-4810.txt 0.823805
Alarabiya_g-2896.txt 0.653895
Alarabiya_g-1204.txt 0.99899
Alarabiya_g-1235.txt 0.999993
Alarabiya_g-3838.txt 0.693414
Alarabiya_g-348.txt 0.00175651
Alarabiya_g-4292.txt 0.841283
Alarabiya_g-992.txt 0.299257
Alarabiya_g-1466.txt 0.325439
Alarabiya_g-2562.txt 0.00621939
Alarabiya_g-203.txt 0.138996
Alarabiya_g-435.txt 0.981798
Alarabiya_g-976.txt 0.917124
Alarabiya_g-1368.txt 0.598561
Alarabiya_g-1019.txt 0.999966
Alarabiya_g-1035.txt 0.27245
Alarabiya_g-3244.txt 0.999827
Alarabiya_g-105.txt 0.999985
Alarabiya_g-1365.txt 0.999946
Alarabiya_g-458.txt 0.999489
Alarabiya_g-3553.txt 0.666252
Alarabiya_g-88.txt 0.790862
Alarabiya_g-4268.txt 0.998148
Alarabiya_g-1799.txt 0.999925
Alarabiya_g-3329.txt 0.250453
Alarabiya_g-5020.txt 0.672757
Alarabiya_g-3891.txt 0.999974
Alarabiya_g-2361.txt 0.524003
Alarabiya_g-1700.txt 0.999995
Alarabiya_g-561.txt 0.999909
Alarabiya_g-2818.txt 0.599234
Alarabiya_g-4931.txt 0.765877
Alarabiya_g-2929.txt 1.0493e-05
Alarabiya_g-4820.txt 0.911969
Alarabiya_g-1621.txt 0.999989
Alarabiya_g-4600.txt 0.99995
Alarabiya_g-3032.txt 0.999662
Alarabiya_g-146.txt 0.517175
Alarabiya_g-4834.txt 0.996793
Alarabiya_g-3491.txt 0.000366286
Alarabiya_g-3127.txt 0.999988
Alarabiya_g-5141.txt 0.877761
Alarabiya_g-3884.txt 0.0846044
Alarabiya_g-1751.txt 0.980564
Alarabiya_g-2230.txt 0.764328
Alarabiya_g-1694.txt 0.0355016
Alarabiya_g-4604.txt 0.999945
Alarabiya_g-2630.txt 0.0294533
Alarabiya_g-1354.txt 0.240963
Alarabiya_g-4481.txt 0.999749
Alarabiya_g-3457.txt 0.999895
Alarabiya_g-2224.txt 0.00136957
Alarabiya_g-5018.txt 0.592248
Alarabiya_g-5096.txt 0.655381
Alarabiya_g-3387.txt 0.88934
Alarabiya_g-1402.txt 0.648717
Alarabiya_g-1878.txt 7.8761e-05
Alarabiya_g-1186.txt 0.999114
Alarabiya_g-1520.txt 0.999994
Alarabiya_g-3747.txt 0.999954
Alarabiya_g-1847.txt 0.964503
Alarabiya_g-2848.txt 0.999973
Alarabiya_g-3548.txt 0.00278574
Alarabiya_g-1218.txt 0.937477
Alarabiya_g-382.txt 0.999993
Alarabiya_g-2856.txt 0.981979
Alarabiya_g-1492.txt 0.666626
Alarabiya_g-2804.txt 0.355415
Alarabiya_g-4492.txt 0.998469
Alarabiya_g-792.txt 0.99845
Alarabiya_g-850.txt 2.11471e-05
Alarabiya_g-1181.txt 0.985503
Alarabiya_g-3678.txt 0.987732
Alarabiya_g-2163.txt 0.468833
Alarabiya_g-1805.txt 0.932277
Alarabiya_g-4330.txt 4.64735e-05
Alarabiya_g-4628.txt 0.99997
Alarabiya_g-4969.txt 0.819834
Alarabiya_g-756.txt 0.330489
Alarabiya_g-4052.txt 0.750333
Alarabiya_g-2268.txt 0.446876
Alarabiya_g-4.txt 0.599764
Alarabiya_g-4215.txt 0.538048
Alarabiya_g-3255.txt 0.999996
Alarabiya_g-497.txt 0.76176
Alarabiya_g-763.txt 0.257796
Alarabiya_g-4382.txt 0.999821
Alarabiya_g-744.txt 0.738791
Alarabiya_g-999.txt 0.282724
Alarabiya_g-2870.txt 0.000428577
Alarabiya_g-2032.txt 0.999993
Alarabiya_g-5013.txt 0.995109
Alarabiya_g-4735.txt 0.461782
Alarabiya_g-3054.txt 0.622839
Alarabiya_g-223.txt 0.905712
Alarabiya_g-3013.txt 0.00018726
Alarabiya_g-470.txt 0.787103
Alarabiya_g-4176.txt 0.945886
Alarabiya_g-3505.txt 0.999756
Alarabiya_g-2099.txt 0.975824
Alarabiya_g-3536.txt 0.999985
Alarabiya_g-2463.txt 0.000287505
Alarabiya_g-2927.txt 0.999961
Alarabiya_g-2020.txt 0.996356
Alarabiya_g-56.txt 0.945307
Alarabiya_g-685.txt 0.330805
Alarabiya_g-1737.txt 0.99991
Alarabiya_g-1169.txt 0.00608777
Alarabiya_g-1110.txt 0.999843
Alarabiya_g-3083.txt 0.999994
Alarabiya_g-577.txt 0.999939
Alarabiya_g-3007.txt 0.998695
Alarabiya_g-2013.txt 0.999962
Alarabiya_g-3737.txt 0.999634
Alarabiya_g-149.txt 0.487228
Alarabiya_g-5108.txt 0.999872
Alarabiya_g-925.txt 0.982837
Alarabiya_g-791.txt 0.987243
Alarabiya_g-735.txt 0.999918
Alarabiya_g-3516.txt 0.750125
Alarabiya_g-4526.txt 0.999968
Alarabiya_g-3609.txt 4.15073e-05
Alarabiya_g-4714.txt 0.99999
Alarabiya_g-2142.txt 0.999039
Alarabiya_g-2980.txt 0.505026
Alarabiya_g-651.txt 0.703127
Alarabiya_g-4791.txt 0.996549
Alarabiya_g-4132.txt 0.917711
Alarabiya_g-3027.txt 0.999988
Alarabiya_g-1042.txt 0.802353
Alarabiya_g-208.txt 0.500095
Alarabiya_g-4873.txt 0.990967
Alarabiya_g-74.txt 0.999614
Alarabiya_g-781.txt 0.000348166
Alarabiya_g-3963.txt 0.675092
Alarabiya_g-2557.txt 0.999919
Alarabiya_g-4377.txt 0.498847
Alarabiya_g-318.txt 0.000747049
Alarabiya_g-4202.txt 0.744458
Alarabiya_g-2234.txt 0.19183
Alarabiya_g-509.txt 0.667077
Alarabiya_g-37.txt 0.999997
Alarabiya_g-4563.txt 0.999738
Alarabiya_g-2444.txt 0.199514
Alarabiya_g-2478.txt 0.333289
Alarabiya_g-2327.txt 0.999955
Alarabiya_g-3735.txt 0.000986306
Alarabiya_g-2225.txt 0.996974
Alarabiya_g-4360.txt 0.999964
Alarabiya_g-4895.txt 0.50788
Alarabiya_g-1054.txt 3.48015e-05
Alarabiya_g-267.txt 0.000977969
Alarabiya_g-3040.txt 0.993458
Alarabiya_g-4748.txt 0.999852
Alarabiya_g-5004.txt 0.999875
Alarabiya_g-3894.txt 0.9401
Alarabiya_g-3520.txt 0.999897
Alarabiya_g-985.txt 0.999992
Alarabiya_g-2216.txt 0.860638
Alarabiya_g-2055.txt 0.340354
Alarabiya_g-1569.txt 0.565068
Alarabiya_g-4061.txt 0.999962
Alarabiya_g-2699.txt 0.000315379
Alarabiya_g-2690.txt 0.666661
Alarabiya_g-341.txt 0.999921
Alarabiya_g-1606.txt 0.333353
Alarabiya_g-1258.txt 0.997316
Alarabiya_g-5078.txt 0.995997
Alarabiya_g-3140.txt 0.58901
Alarabiya_g-2841.txt 0.751623
Alarabiya_g-3378.txt 2.30473e-05
Alarabiya_g-733.txt 0.485045
Alarabiya_g-5197.txt 0.95801
Alarabiya_g-2957.txt 0.999983
Alarabiya_g-4425.txt 0.793068
Alarabiya_g-844.txt 9.90872e-07
Alarabiya_g-5007.txt 0.996418
Alarabiya_g-2346.txt 0.0889918
Alarabiya_g-799.txt 0.000120039
Alarabiya_g-3757.txt 0.00025829
Alarabiya_g-222.txt 0.196567
Alarabiya_g-1268.txt 0.323125
Alarabiya_g-3979.txt 0.999958
Alarabiya_g-1083.txt 0.667593
Alarabiya_g-3058.txt 0.999982
Alarabiya_g-3748.txt 0.999976
Alarabiya_g-3929.txt 0.677305
Alarabiya_g-3925.txt 0.998585
Alarabiya_g-5095.txt 2.87879e-06
Alarabiya_g-436.txt 0.999992
Alarabiya_g-2585.txt 0.999988
Alarabiya_g-938.txt 0.749972
Alarabiya_g-2242.txt 0.999938
Alarabiya_g-2526.txt 0.953365
Alarabiya_g-4311.txt 0.639066
Alarabiya_g-3312.txt 0.371128
Alarabiya_g-4086.txt 0.999665
Alarabiya_g-948.txt 0.501897
Alarabiya_g-4199.txt 0.856973
Alarabiya_g-4390.txt 0.833409
Alarabiya_g-5167.txt 0.999965
Alarabiya_g-84.txt 0.999825
Alarabiya_g-4496.txt 0.745427
Alarabiya_g-3725.txt 0.737117
Alarabiya_g-1904.txt 0.999713
Alarabiya_g-2106.txt 0.999984
Alarabiya_g-3795.txt 0.674869
Alarabiya_g-4940.txt 0.999863
Alarabiya_g-147.txt 0.38744
Alarabiya_g-324.txt 0.999997
Alarabiya_g-31.txt 0.000500112
Alarabiya_g-3562.txt 0.999962
Alarabiya_g-4203.txt 0.999693
Alarabiya_g-4153.txt 1.88473e-05
Alarabiya_g-672.txt 0.995772
Alarabiya_g-2278.txt 0.969576
Alarabiya_g-3384.txt 0.000396163
Alarabiya_g-4187.txt 0.999961
Alarabiya_g-1324.txt 0.99597
Alarabiya_g-2576.txt 3.03466e-06
Alarabiya_g-2671.txt 0.779513
Alarabiya_g-2343.txt 0.760058
Alarabiya_g-2906.txt 0.666615
Alarabiya_g-3403.txt 0.916884
Alarabiya_g-2572.txt 0.00124381
Alarabiya_g-4826.txt 0.546356
Alarabiya_g-2109.txt 0.749751
Alarabiya_g-1674.txt 0.73838
Alarabiya_g-4633.txt 0.999269
Alarabiya_g-277.txt 1.26474e-05
Alarabiya_g-2322.txt 0.999978
Alarabiya_g-3861.txt 0.999391
Alarabiya_g-4299.txt 0.0117463
Alarabiya_g-1370.txt 0.990916
Alarabiya_g-2134.txt 0.792128
Alarabiya_g-1138.txt 0.600935
Alarabiya_g-3792.txt 0.999433
Alarabiya_g-3092.txt 0.998504
Alarabiya_g-2307.txt 0.265183
Alarabiya_g-3210.txt 0.772528
Alarabiya_g-1612.txt 0.000720386
Alarabiya_g-1467.txt 0.988111
Alarabiya_g-1749.txt 0.199987
Alarabiya_g-558.txt 0.999991
Alarabiya_g-3003.txt 0.693509
Alarabiya_g-2675.txt 0.999026
Alarabiya_g-1459.txt 0.000718246
Alarabiya_g-3560.txt 0.814922
Alarabiya_g-3654.txt 0.99985
Alarabiya_g-3959.txt 0.999906
Alarabiya_g-848.txt 0.999904
Alarabiya_g-1658.txt 0.333399
Alarabiya_g-578.txt 0.999968
Alarabiya_g-687.txt 0.32342
Alarabiya_g-378.txt 0.752012
Alarabiya_g-1456.txt 0.500227
Alarabiya_g-3496.txt 0.593616
Alarabiya_g-624.txt 0.999946
Alarabiya_g-228.txt 0.999968
Alarabiya_g-1898.txt 0.999979
Alarabiya_g-1730.txt 0.105281
Alarabiya_g-1532.txt 0.995457
Alarabiya_g-2178.txt 0.799553
Alarabiya_g-3142.txt 0.999969
Alarabiya_g-376.txt 0.999896
Alarabiya_g-1430.txt 0.999911
Alarabiya_g-2922.txt 0.999986
Alarabiya_g-3703.txt 0.914683
Alarabiya_g-3282.txt 0.960575
Alarabiya_g-4097.txt 0.999741
Alarabiya_g-2548.txt 0.999935
Alarabiya_g-1768.txt 0.997859
Alarabiya_g-1748.txt 0.999996
Alarabiya_g-1448.txt 0.996375
Alarabiya_g-2418.txt 0.137467
Alarabiya_g-4620.txt 0.00077241
Alarabiya_g-2910.txt 0.873608
Alarabiya_g-888.txt 0.999971
Alarabiya_g-788.txt 0.997492
Alarabiya_g-45.txt 0.999185
Alarabiya_g-585.txt 0.377969
Alarabiya_g-1286.txt 0.999459
Alarabiya_g-4740.txt 0.259662
Alarabiya_g-5181.txt 0.843838
Alarabiya_g-2944.txt 0.498266
Alarabiya_g-302.txt 0.999394
Alarabiya_g-3514.txt 0.999962
Alarabiya_g-2919.txt 0.333331
Alarabiya_g-1964.txt 0.988948
Alarabiya_g-684.txt 0.968607
Alarabiya_g-2550.txt 0.999985
Alarabiya_g-4992.txt 0.999774
Alarabiya_g-1863.txt 0.673524
Alarabiya_g-2038.txt 6.77634e-06
Alarabiya_g-3920.txt 0.977992
Alarabiya_g-1062.txt 3.61821e-06
Alarabiya_g-4686.txt 0.999923
Alarabiya_g-4169.txt 0.999902
Alarabiya_g-915.txt 0.412654
Alarabiya_g-664.txt 0.499925
Alarabiya_g-2477.txt 0.84919
Alarabiya_g-4185.txt 0.000130657
Alarabiya_g-4096.txt 0.000118241
Alarabiya_g-4109.txt 0.320374
Alarabiya_g-464.txt 0.999993
Alarabiya_g-793.txt 0.694341
Alarabiya_g-1852.txt 0.999987
Alarabiya_g-1595.txt 0.999996
Alarabiya_g-5074.txt 0.999739
Alarabiya_g-3323.txt 0.505374
Alarabiya_g-1255.txt 0.389737
Alarabiya_g-4386.txt 0.995838
Alarabiya_g-2457.txt 0.65203
Alarabiya_g-1686.txt 0.999952
Alarabiya_g-182.txt 0.977874
Alarabiya_g-2483.txt 0.614316
Alarabiya_g-100.txt 0.743873
Alarabiya_g-2716.txt 0.999993
Alarabiya_g-2250.txt 0.00139488
Alarabiya_g-294.txt 0.241674
Alarabiya_g-2052.txt 0.997587
Alarabiya_g-2626.txt 0.667492
Alarabiya_g-1332.txt 0.597772
Alarabiya_g-3622.txt 0.990032
Alarabiya_g-3738.txt 0.294205
Alarabiya_g-1920.txt 0.307701
Alarabiya_g-2999.txt 0.999858
Alarabiya_g-3133.txt 0.666058
Alarabiya_g-768.txt 0.608191
Alarabiya_g-2266.txt 0.997002
Alarabiya_g-529.txt 0.230811
Alarabiya_g-1457.txt 0.744338
Alarabiya_g-3941.txt 0.328319
Alarabiya_g-745.txt 0.925674
Alarabiya_g-20.txt 0.985578
Alarabiya_g-5192.txt 0.69542
Alarabiya_g-683.txt 0.893512
Alarabiya_g-354.txt 0.737169
Alarabiya_g-931.txt 0.000273532
Alarabiya_g-3927.txt 0.996871
Alarabiya_g-70.txt 0.999801
Alarabiya_g-574.txt 0.727718
Alarabiya_g-2293.txt 0.99995
Alarabiya_g-3772.txt 0.638514
Alarabiya_g-1911.txt 0.999939
Alarabiya_g-3709.txt 0.493689
Alarabiya_g-2347.txt 0.743321
Alarabiya_g-1194.txt 0.333438
Alarabiya_g-437.txt 0.775522
Alarabiya_g-2358.txt 0.667721
Alarabiya_g-181.txt 0.23601
Alarabiya_g-451.txt 0.999991
Alarabiya_g-3661.txt 0.999808
Alarabiya_g-526.txt 0.997505
Alarabiya_g-4677.txt 0.999848
Alarabiya_g-1535.txt 0.999827
Alarabiya_g-1910.txt 0.999961
Alarabiya_g-2821.txt 0.999984
Alarabiya_g-1379.txt 0.64309
Alarabiya_g-1951.txt 0.00312871
Alarabiya_g-1119.txt 7.89501e-05
Alarabiya_g-4343.txt 0.304954
Alarabiya_g-871.txt 0.489639
Alarabiya_g-1890.txt 0.999452
Alarabiya_g-3635.txt 0.388403
Alarabiya_g-441.txt 0.999999
Alarabiya_g-82.txt 0.664164
Alarabiya_g-63.txt 0.664298
Alarabiya_g-2680.txt 0.113188
Alarabiya_g-2881.txt 0.99998
Alarabiya_g-304.txt 0.999987
Alarabiya_g-176.txt 0.999941
Alarabiya_g-4739.txt 0.999974
Alarabiya_g-1975.txt 0.998336
Alarabiya_g-2873.txt 0.999824
Alarabiya_g-1219.txt 0.811637
Alarabiya_g-2197.txt 0.0401145
Alarabiya_g-2049.txt 0.999986
Alarabiya_g-3761.txt 0.999995
Alarabiya_g-4894.txt 0.68198
Alarabiya_g-616.txt 0.999961
Alarabiya_g-2092.txt 0.921308
Alarabiya_g-3049.txt 0.995551
Alarabiya_g-609.txt 0.000169224
Alarabiya_g-3279.txt 0.00171612
Alarabiya_g-2872.txt 0.327395
Alarabiya_g-5164.txt 0.999992
Alarabiya_g-582.txt 0.999687
Alarabiya_g-2.txt 0.787439
Alarabiya_g-4776.txt 2.48851e-06
Alarabiya_g-2531.txt 0.533245
Alarabiya_g-679.txt 0.0121106
Alarabiya_g-358.txt 0.405981
Alarabiya_g-279.txt 0.666177
Alarabiya_g-4860.txt 0.858188
Alarabiya_g-1145.txt 0.519262
Alarabiya_g-3113.txt 0.851206
Alarabiya_g-3018.txt 0.367864
Alarabiya_g-3354.txt 0.999931
Alarabiya_g-2710.txt 0.999929
Alarabiya_g-507.txt 2.30598e-05
Alarabiya_g-1252.txt 0.999955
Alarabiya_g-2655.txt 0.828706
Alarabiya_g-3028.txt 0.321154
Alarabiya_g-2876.txt 0.99995
Alarabiya_g-2157.txt 0.999834
Alarabiya_g-4802.txt 0.999962
Alarabiya_g-2515.txt 0.999991
Alarabiya_g-3908.txt 0.500001
Alarabiya_g-3836.txt 0.999969
Alarabiya_g-1232.txt 0.991231
Alarabiya_g-474.txt 0.994782
Alarabiya_g-3502.txt 0.784881
Alarabiya_g-4355.txt 0.90616
Alarabiya_g-2370.txt 0.999974
Alarabiya_g-4130.txt 0.260255
Alarabiya_g-5077.txt 0.999928
Alarabiya_g-1615.txt 0.000244437
Alarabiya_g-1432.txt 0.666669
Alarabiya_g-2083.txt 0.327326
Alarabiya_g-4189.txt 0.000999822
Alarabiya_g-4417.txt 0.667615
Alarabiya_g-4380.txt 0.418709
Alarabiya_g-5206.txt 0.999472
Alarabiya_g-3470.txt 0.00324223
Alarabiya_g-3324.txt 0.999986
Alarabiya_g-4919.txt 0.998306
Alarabiya_g-1139.txt 0.999678
Alarabiya_g-3771.txt 0.796074
Alarabiya_g-1435.txt 0.978598
Alarabiya_g-4928.txt 0.999809
Alarabiya_g-1222.txt 0.671829
Alarabiya_g-39.txt 0.00344893
Alarabiya_g-2511.txt 0.994633
Alarabiya_g-170.txt 0.495266
Alarabiya_g-4101.txt 0.999992
Alarabiya_g-852.txt 0.998044
Alarabiya_g-2902.txt 0.0267876
Alarabiya_g-1930.txt 0.999973
Alarabiya_g-533.txt 0.341766
Alarabiya_g-1284.txt 0.014108
Alarabiya_g-66.txt 0.338478
Alarabiya_g-213.txt 1.24074e-05
Alarabiya_g-2303.txt 0.500016
Alarabiya_g-1703.txt 0.508164
Alarabiya_g-4167.txt 0.999982
Alarabiya_g-3850.txt 0.994914
Alarabiya_g-4662.txt 0.417048
Alarabiya_g-2689.txt 0.0351362
Alarabiya_g-1029.txt 0.000936872
Alarabiya_g-3059.txt 0.333364
Alarabiya_g-3983.txt 0.999036
Alarabiya_g-1996.txt 0.966723
Alarabiya_g-4595.txt 0.733081
Alarabiya_g-4212.txt 0.99967
Alarabiya_g-715.txt 0.999961
Alarabiya_g-4512.txt 0.999915
Alarabiya_g-1381.txt 0.0100282
Alarabiya_g-2404.txt 0.995061
Alarabiya_g-1403.txt 0.999991
Alarabiya_g-3917.txt 0.497273
Alarabiya_g-250.txt 0.999775
Alarabiya_g-3728.txt 0.588524
Alarabiya_g-2849.txt 0.88286
Alarabiya_g-732.txt 0.503116
Alarabiya_g-486.txt 0.999963
Alarabiya_g-3024.txt 0.315495
Alarabiya_g-802.txt 0.29457
Alarabiya_g-1081.txt 0.996985
Alarabiya_g-2324.txt 0.861517
Alarabiya_g-695.txt 0.999982
Alarabiya_g-936.txt 5.80852e-05
Alarabiya_g-682.txt 0.999993
Alarabiya_g-4251.txt 0.999873
Alarabiya_g-4550.txt 0.754746
Alarabiya_g-1838.txt 0.0001115
Alarabiya_g-4692.txt 0.333968
Alarabiya_g-2670.txt 0.999816
Alarabiya_g-982.txt 0.99989
Alarabiya_g-1976.txt 0.269283
Alarabiya_g-261.txt 0.577428
Alarabiya_g-4424.txt 0.984401
Alarabiya_g-3183.txt 0.000144012
Alarabiya_g-3975.txt 1.87361e-05
Alarabiya_g-4051.txt 0.000284155
Alarabiya_g-2925.txt 0.999975
Alarabiya_g-336.txt 0.000103696
Alarabiya_g-1306.txt 0.752892
Alarabiya_g-4652.txt 0.000358601
Alarabiya_g-1313.txt 0.999913
Alarabiya_g-3107.txt 0.976827
Alarabiya_g-3750.txt 0.994306
Alarabiya_g-218.txt 0.558174
Alarabiya_g-1512.txt 0.999941
Alarabiya_g-1513.txt 0.00228071
Alarabiya_g-2563.txt 0.999233
Alarabiya_g-3716.txt 0.999982
Alarabiya_g-1079.txt 0.922368
Alarabiya_g-4166.txt 0.00970601
Alarabiya_g-569.txt 0.71777
Alarabiya_g-11.txt 0.828171
Alarabiya_g-19.txt 0.989322
Alarabiya_g-2521.txt 0.419846
Alarabiya_g-1985.txt 0.998336
Alarabiya_g-4896.txt 0.252174
Alarabiya_g-2788.txt 0.635685
Alarabiya_g-420.txt 0.000205413
Alarabiya_g-2537.txt 0.999862
Alarabiya_g-417.txt 0.999928
Alarabiya_g-3239.txt 0.953208
Alarabiya_g-3431.txt 0.750926
Alarabiya_g-5169.txt 0.535132
Alarabiya_g-4538.txt 4.42325e-05
Alarabiya_g-8.txt 0.99437
Alarabiya_g-4622.txt 0.999991
Alarabiya_g-4963.txt 0.998761
Alarabiya_g-1206.txt 0.000495139
Alarabiya_g-774.txt 0.967245
Alarabiya_g-2156.txt 0.503379
Alarabiya_g-2602.txt 0.99999
Alarabiya_g-2667.txt 0.238125
Alarabiya_g-2474.txt 0.503024
Alarabiya_g-1755.txt 0.92123
Alarabiya_g-2505.txt 0.999959
Alarabiya_g-1699.txt 5.80758e-05
Alarabiya_g-3982.txt 0.998646
Alarabiya_g-1446.txt 0.574096
Alarabiya_g-3506.txt 0.999923
Alarabiya_g-3878.txt 0.999982
Alarabiya_g-2802.txt 0.207365
Alarabiya_g-4788.txt 0.99981
Alarabiya_g-5089.txt 0.999991
Alarabiya_g-2031.txt 0.220286
Alarabiya_g-3724.txt 0.390006
Alarabiya_g-818.txt 0.529798
Alarabiya_g-327.txt 0.999985
Alarabiya_g-1856.txt 0.528092
Alarabiya_g-3353.txt 0.397687
Alarabiya_g-4779.txt 0.999984
Alarabiya_g-3881.txt 0.571337
Alarabiya_g-2342.txt 0.339828
Alarabiya_g-1315.txt 0.83553
Alarabiya_g-1864.txt 0.999964
Alarabiya_g-1147.txt 0.886801
Alarabiya_g-2595.txt 0.578052
Alarabiya_g-160.txt 0.298392
